Id,datetime
FOMC Economic Projections,2017-03-16T01:00:00.000000
Fed Interest Rate Decision,2017-03-16T01:00:00.000000
FOMC Press Conference,2017-03-16T01:30:00.000000
Trump - Merkel Meeting,2017-03-17T23:30:00.000000
Non-Monetary Policy ECB Meeting,2017-03-22T15:00:00.000000
Fed's Chair Yellen speech,2017-03-23T19:45:00.000000
US Congress votes Health Care Bill,2017-03-25T03:15:00.000000
Donald Tusk speech,2017-03-29T19:45:00.000000
Gross Domestic Product Annualized,2017-03-30T19:30:00.000000
ISM Manufacturing Prices Paid,2017-04-03T21:00:00.000000
ISM Manufacturing PMI,2017-04-03T21:00:00.000000
ECB's President Draghi speech,2017-04-04T21:30:00.000000
Non-Monetary Policy ECB Meeting,2017-04-05T14:00:00.000000
FOMC Minutes,2017-04-06T01:00:00.000000
ECB's President Draghi speech,2017-04-06T14:00:00.000000
ECB Monetary Policy Meeting Accounts,2017-04-06T18:30:00.000000
Trump - Xi meeting,2017-04-07T05:00:00.000000
Nonfarm Payrolls,2017-04-07T19:30:00.000000
Unemployment Rate,2017-04-07T19:30:00.000000
Trump - Xi meeting,2017-04-07T21:00:00.000000
Fed's Chair Yellen speech,2017-04-11T03:10:00.000000
President Trump speech,2017-04-12T17:00:00.000000
Consumer Price Index (YoY),2017-04-14T19:30:00.000000
Consumer Price Index ex Food & Energy (YoY),2017-04-14T19:30:00.000000
Retail Sales (MoM),2017-04-14T19:30:00.000000
Treasury Sec Mnuchin speech,2017-04-21T00:15:00.000000
Treasury Sec Mnuchin speech,2017-04-23T03:15:00.000000
ECB Main Refinancing Operations Rate,2017-04-27T18:45:00.000000
ECB Rate On Deposit Facility,2017-04-27T18:45:00.000000
Durable Goods Orders ex Transportation,2017-04-27T19:30:00.000000
ECB Press Conference,2017-04-27T19:30:00.000000
Durable Goods Orders,2017-04-27T19:30:00.000000
Gross Domestic Product Annualized,2017-04-28T19:30:00.000000
Gross Domestic Product Price Index,2017-04-28T19:30:00.000000
EU leaders summit,2017-04-29T23:00:00.000000
ISM Manufacturing Prices Paid,2017-05-01T21:00:00.000000
ISM Manufacturing PMI,2017-05-01T21:00:00.000000
Treasury Sec Mnuchin speech,2017-05-01T21:45:00.000000
