cum_position_count,entry_price,entry_time,exit_time,first_TP_hit,exit_price,direction,secondary_profit,primary_profit,profit,swap,swap_rate,nova_profit_inp,msolutions_profit_inp,nova_profit,msolutions_profit,entry_day_of_week,exit_day_of_week,nova_cum_sum,msolutions_cum_sum
560.0,1.055600000000004,2023-02-27 04:43:00,2023-02-27 05:00:00,0.0,1.054950000000004, buy,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Monday,Monday,101500.0000501141,90300.0000501141
561.0,1.055600000000004,2023-02-27 05:34:00,2023-02-27 07:24:00,1.0,1.0559250000000038, buy,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Monday,Monday,101795.00005011378,90575.00005011378
562.0,1.0569000000000037,2023-02-27 09:00:00,2023-02-27 09:12:00,1.0,1.0578750000000032, buy,487.49999999975205,162.5,974.9999999995041,0,0.0,619.999999999752,599.999999999752,944.9999999995041,924.9999999995041,Monday,Monday,102740.00005011329,91500.00005011329
563.0,1.0585250000000033,2023-02-27 09:24:00,2023-02-27 11:12:00,1.0,1.0595000000000028, buy,487.49999999975205,162.5,974.9999999995041,0,0.0,619.999999999752,599.999999999752,944.9999999995041,924.9999999995041,Monday,Monday,103685.0000501128,92425.0000501128
564.0,1.059825000000003,2023-02-27 13:00:00,2023-02-27 20:03:00,1.0,1.0604750000000025, buy,324.99999999979764,162.5,649.9999999995953,1,2.5834894998913265e-05,457.5000258346926,437.5000258346926,620.0000258344903,600.0000258344903,Monday,Monday,104305.00007594729,93025.00007594729
565.0,1.058850000000003,2023-02-27 20:56:00,2023-02-27 21:29:00,0.0,1.059500000000003, short,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Monday,Monday,103625.00007594725,92325.00007594725
566.0,1.058850000000003,2023-02-27 23:26:00,2023-02-28 01:34:00,1.0,1.0588500000000032, short,-1.1102230246251565e-10,162.5,-2.220446049250313e-10,0,0.0,132.49999999988898,112.49999999988898,-30.000000000222045,-50.000000000222045,Monday,Tuesday,103595.00007594703,92275.00007594703
567.0,1.058525000000003,2023-02-28 02:08:00,2023-02-28 02:43:00,0.0,1.059175000000003, short,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Tuesday,Tuesday,102915.00007594698,91575.00007594698
568.0,1.0608000000000026,2023-02-28 03:24:00,2023-02-28 03:30:00,1.0,1.0604750000000025, buy,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Tuesday,Tuesday,102560.00007594685,91200.00007594685
569.0,1.0608000000000026,2023-02-28 03:41:00,2023-02-28 04:36:00,1.0,1.0614500000000022, buy,324.99999999979764,162.5,649.9999999995953,0,0.0,457.49999999979764,437.49999999979764,619.9999999995953,599.9999999995953,Tuesday,Tuesday,103180.00007594645,91800.00007594645
570.0,1.0608000000000024,2023-02-28 07:00:00,2023-02-28 07:22:00,0.0,1.0614500000000024, short,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Tuesday,Tuesday,102500.0000759464,91100.0000759464
571.0,1.0608000000000024,2023-02-28 07:40:00,2023-02-28 07:57:00,0.0,1.0614500000000024, short,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Tuesday,Tuesday,101820.00007594636,90400.00007594636
572.0,1.0624250000000022,2023-02-28 09:00:00,2023-02-28 09:16:00,1.0,1.0630750000000018, buy,324.99999999979764,162.5,649.9999999995953,0,0.0,457.49999999979764,437.49999999979764,619.9999999995953,599.9999999995953,Tuesday,Tuesday,102440.00007594595,91000.00007594595
573.0,1.0617750000000021,2023-02-28 09:33:00,2023-02-28 09:45:00,0.0,1.0624250000000022, short,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Tuesday,Tuesday,101760.0000759459,90300.0000759459
574.0,1.0637250000000018,2023-02-28 09:53:00,2023-02-28 11:00:00,0.0,1.0630750000000018, buy,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Tuesday,Tuesday,101080.00007594586,89600.00007594586
575.0,1.0617750000000021,2023-02-28 11:00:00,2023-02-28 11:06:00,1.0,1.0611250000000025, short,324.99999999979764,162.5,649.9999999995953,0,0.0,457.49999999979764,437.49999999979764,619.9999999995953,599.9999999995953,Tuesday,Tuesday,101700.00007594546,90200.00007594546
576.0,1.0608000000000024,2023-02-28 11:42:00,2023-02-28 13:47:00,1.0,1.059500000000003, short,649.9999999997065,162.5,1299.999999999413,0,0.0,782.4999999997065,762.4999999997065,1269.999999999413,1249.999999999413,Tuesday,Tuesday,102970.00007594487,91450.00007594487
577.0,1.058850000000003,2023-02-28 15:00:00,2023-02-28 20:14:00,1.0,1.0572250000000036, short,812.4999999996606,162.5,1624.9999999993213,1,-2.591431367397906e-05,944.9999740853469,924.9999740853469,1594.9999740850076,1574.9999740850076,Tuesday,Tuesday,104565.00005002988,93025.00005002988
578.0,1.059500000000003,2023-02-28 22:38:00,2023-02-28 23:22:00,0.0,1.058850000000003, buy,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Tuesday,Tuesday,103885.00005002983,92325.00005002983
579.0,1.059500000000003,2023-03-01 01:13:00,2023-03-01 03:02:00,1.0,1.0634000000000017, buy,1949.999999999341,162.5,3899.999999998682,0,0.0,2082.499999999341,2062.499999999341,3869.999999998682,3849.999999998682,Wednesday,Wednesday,107755.00005002851,96175.00005002851
580.0,1.0643750000000016,2023-03-01 03:33:00,2023-03-01 03:44:00,0.0,1.0637250000000016, buy,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Wednesday,Wednesday,107075.00005002847,95475.00005002847
581.0,1.0640500000000017,2023-03-01 03:52:00,2023-03-01 04:13:00,1.0,1.0643750000000014, buy,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Wednesday,Wednesday,107370.00005002815,95750.00005002815
582.0,1.0653500000000014,2023-03-01 06:00:00,2023-03-01 06:20:00,1.0,1.065675000000001, buy,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Wednesday,Wednesday,107665.00005002783,96025.00005002783
583.0,1.066325000000001,2023-03-01 06:29:00,2023-03-01 08:08:00,1.0,1.0682750000000003, buy,974.999999999615,162.5,1949.99999999923,0,0.0,1107.499999999615,1087.499999999615,1919.99999999923,1899.99999999923,Wednesday,Wednesday,109585.00005002705,97925.00005002705
584.0,1.0666500000000008,2023-03-01 10:00:00,2023-03-01 10:21:00,1.0,1.0653500000000014, short,649.9999999997065,162.5,1299.999999999413,0,0.0,782.4999999997065,762.4999999997065,1269.999999999413,1249.999999999413,Wednesday,Wednesday,110855.00005002647,99175.00005002647
585.0,1.0647000000000013,2023-03-01 10:28:00,2023-03-01 10:34:00,0.0,1.0653500000000014, short,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Wednesday,Wednesday,110175.00005002643,98475.00005002643
586.0,1.066000000000001,2023-03-01 14:00:00,2023-03-01 14:55:00,1.0,1.0656750000000013, short,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Wednesday,Wednesday,110470.00005002611,98750.00005002611
587.0,1.0650250000000012,2023-03-01 20:40:00,2023-03-01 21:05:00,1.0,1.0653500000000014, short,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Wednesday,Wednesday,110115.00005002598,98375.00005002598
588.0,1.0647000000000013,2023-03-01 22:11:00,2023-03-02 02:08:00,1.0,1.0643750000000016, short,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Wednesday,Thursday,110410.00005002566,98650.00005002566
589.0,1.0637250000000016,2023-03-02 02:16:00,2023-03-02 03:41:00,1.0,1.063400000000002, short,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Thursday,Thursday,110705.00005002534,98925.00005002534
590.0,1.0627500000000019,2023-03-02 04:41:00,2023-03-02 05:28:00,1.0,1.062750000000002, short,-1.1102230246251565e-10,162.5,-2.220446049250313e-10,0,0.0,132.49999999988898,112.49999999988898,-30.000000000222045,-50.000000000222045,Thursday,Thursday,110675.00005002512,98875.00005002512
591.0,1.062100000000002,2023-03-02 05:44:00,2023-03-02 10:00:00,1.0,1.059175000000003, short,1462.4999999994782,162.5,2924.9999999989564,0,0.0,1594.9999999994782,1574.9999999994782,2894.9999999989564,2874.9999999989564,Thursday,Thursday,113570.00005002407,101750.00005002407
592.0,1.0601500000000028,2023-03-02 10:28:00,2023-03-02 12:00:00,1.0,1.0604750000000025, buy,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Thursday,Thursday,113865.00005002375,102025.00005002375
593.0,1.058525000000003,2023-03-02 12:18:00,2023-03-02 13:35:00,1.0,1.0585250000000033, short,-1.1102230246251565e-10,162.5,-2.220446049250313e-10,0,0.0,132.49999999988898,112.49999999988898,-30.000000000222045,-50.000000000222045,Thursday,Thursday,113835.00005002353,101975.00005002353
594.0,1.059500000000003,2023-03-02 16:00:00,2023-03-02 21:47:00,1.0,1.0604750000000025, buy,487.49999999975205,162.5,974.9999999995041,1,2.5834894998913265e-05,620.0000258346471,600.0000258346471,945.0000258343991,925.0000258343991,Thursday,Thursday,114780.00007585793,102900.00007585793
595.0,1.0611250000000025,2023-03-03 00:37:00,2023-03-03 02:25:00,1.0,1.0614500000000022, buy,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Friday,Friday,115075.0000758576,103175.0000758576
